file,energy / Ha
qm7_1842,-302.895872827884
qm7_1843,-272.21446621144
qm7_1844,-318.965735133695
qm7_1845,-304.228861701247
qm7_1846,-303.010912379213
qm7_1847,-305.43155311155
qm7_1848,-304.201161374535
qm7_1849,-305.401991126419
qm7_185,-209.735752198011
qm7_1850,-305.397615924322
qm7_1851,-304.17638568449
qm7_1852,-305.392967481811
qm7_1853,-305.402154840191
qm7_1854,-272.214472130176
qm7_1855,-302.922244160788
qm7_1856,-304.145724580805
qm7_1857,-305.414939921492
qm7_1858,-304.156646152288
qm7_1859,-305.41492572462
qm7_186,-225.731085588298
qm7_1860,-306.635642883243
qm7_1861,-305.41571277171
qm7_1862,-304.162132319892
qm7_1863,-305.400597772524
qm7_1864,-304.147493474961
qm7_1865,-272.208908832186
qm7_1866,-318.992790359635
qm7_1867,-319.004752770805
qm7_1868,-320.218309490694
qm7_1869,-320.228115676588
qm7_187,-212.154234941792
qm7_1870,-320.220359132319
qm7_1871,-286.9651902248
qm7_1872,-286.988033116763
qm7_1873,-288.182372961626
qm7_1874,-289.439427079101
qm7_1875,-288.214440679651
qm7_1876,-273.433144205566
qm7_1877,-289.43776295918
qm7_1878,-305.441106945299
qm7_1879,-305.422919138071
qm7_188,-210.903261562123
qm7_1880,-305.44047672477
qm7_1881,-305.434618887273
qm7_1882,-288.177554919135
qm7_1883,-289.430748698115
qm7_1884,-305.42593800799
qm7_1885,-289.438621280312
qm7_1886,-288.210398187188
qm7_1887,-273.432643880667
qm7_1888,-305.436572360319
qm7_1889,-305.428043404984
qm7_189,-225.767293334532
qm7_1890,-305.436875337752
qm7_1891,-304.171096355164
qm7_1892,-289.404650199088
qm7_1893,-289.404693321326
qm7_1894,-305.405065727924
qm7_1895,-305.411443601202
qm7_1896,-289.405007580273
qm7_1897,-288.152462323067
qm7_1898,-273.401854738853
qm7_1899,-305.398855414655
qm7_19,-172.909772950818
qm7_190,-230.789718254394
qm7_1900,-289.431471341342
qm7_1901,-305.422688174914
qm7_1902,-289.435007503367
qm7_1903,-304.249805470827
qm7_1904,-305.428909916496
qm7_1905,-305.438635650455
qm7_1906,-289.41006946383
qm7_1907,-288.155036576362
qm7_1908,-289.407057281915
qm7_1909,-272.15636309234
qm7_191,-229.595125825232
qm7_1910,-288.15610993441
qm7_1911,-289.410224871877
qm7_1912,-288.158834412969
qm7_1913,-289.435840476979
qm7_1914,-288.206095552075
qm7_1915,-304.228996643944
qm7_1916,-303.004887500546
qm7_1917,-305.43470961085
qm7_1918,-304.20922261619
qm7_1919,-288.207760211358
qm7_192,-232.014047322089
qm7_1920,-273.397664323208
qm7_1921,-288.217359434892
qm7_1922,-289.439518176155
qm7_1923,-306.680334946342
qm7_1924,-305.448773728329
qm7_1925,-287.066199659569
qm7_1926,-290.680634063575
qm7_1927,-288.215950955923
qm7_1928,-288.220055315939
qm7_1929,-288.217231504595
qm7_193,-230.783050663923
qm7_1930,-289.450858035733
qm7_1931,-272.146070798021
qm7_1932,-289.442304234498
qm7_1933,-289.447898786382
qm7_1934,-303.085870400427
qm7_1935,-305.48522382789
qm7_1936,-304.254899729816
qm7_1937,-304.263700577961
qm7_1938,-303.074851276168
qm7_1939,-306.677508420651
qm7_194,-197.386321774296
qm7_1940,-306.677970305309
qm7_1941,-305.430781351169
qm7_1942,-273.399316380456
qm7_1943,-273.396224805956
qm7_1944,-303.079763126715
qm7_1945,-306.68007108169
qm7_1946,-305.447873168986
qm7_1947,-305.416290150733
qm7_1948,-305.40684163197
qm7_1949,-304.15188158382
qm7_195,-231.989119418089
qm7_1950,-305.415764079566
qm7_1951,-304.165540189555
qm7_1952,-305.403608184923
qm7_1953,-304.1543731684
qm7_1954,-273.401680376818
qm7_1955,-305.432788272075
qm7_1956,-305.43862017842
qm7_1957,-305.446384053087
qm7_1958,-304.229813957562
qm7_1959,-304.253287964595
qm7_196,-231.990148704372
qm7_1960,-304.259548039292
qm7_1961,-289.40323050398
qm7_1962,-288.15044218537
qm7_1963,-306.643390363932
qm7_1964,-301.798114573292
qm7_1965,-272.156196562566
qm7_1966,-306.649979864399
qm7_1967,-290.66678595391
qm7_1968,-288.248138398292
qm7_1969,-287.026005849183
qm7_197,-231.992363280518
qm7_1970,-285.805247795921
qm7_1971,-285.801878029017
qm7_1972,-285.790999231491
qm7_1973,-287.018523166555
qm7_1974,-287.018115648089
qm7_1975,-289.440137646645
qm7_1976,-273.39339867208
qm7_1977,-288.217276237811
qm7_1978,-288.216808363729
qm7_1979,-288.215334008987
qm7_198,-231.985305491048
qm7_1980,-289.439163987493
qm7_1981,-289.439487054522
qm7_1982,-306.671296018167
qm7_1983,-304.246588581386
qm7_1984,-301.851058614263
qm7_1985,-304.266599910633
qm7_1986,-306.667275793453
qm7_1987,-270.914294369787
qm7_1988,-304.247358320698
qm7_1989,-303.023112908109
qm7_199,-231.993152069631
qm7_1990,-305.437315411156
qm7_1991,-306.646460870304
qm7_1992,-301.852396735728
qm7_1993,-304.26618813651
qm7_1994,-317.850064592435
qm7_1995,-319.02263958143
qm7_1996,-303.03990890216
qm7_1997,-306.644968048517
qm7_1998,-272.171966482054
qm7_1999,-319.049556159996
qm7_2,-78.426057432694
qm7_20,-172.911181076905
qm7_200,-231.992643782707
qm7_2000,-317.868923867195
qm7_2001,-317.789136362505
qm7_2002,-319.021368974367
qm7_2003,-317.852863325671
qm7_2004,-305.410143620681
qm7_2005,-304.155259568927
qm7_2006,-317.791885390019
qm7_2007,-303.015238200876
qm7_2008,-306.650362611814
qm7_2009,-272.170477894148
qm7_201,-231.984977899908
qm7_2010,-305.441320907084
qm7_2011,-319.049172919597
qm7_2012,-317.865540751751
qm7_2013,-319.031171997207
qm7_2014,-317.798990422987
qm7_2015,-306.64141197476
qm7_2016,-290.636757333336
qm7_2017,-288.219047911185
qm7_2018,-306.639878102689
qm7_2019,-304.222831895363
qm7_202,-230.751176542143
qm7_2020,-270.922067938114
qm7_2021,-306.636424328143
qm7_2022,-304.219010416153
qm7_2023,-306.644085367684
qm7_2024,-290.63263954926
qm7_2025,-288.21522311015
qm7_2026,-286.987194302918
qm7_2027,-285.738946193637
qm7_2028,-289.403190948678
qm7_2029,-288.146895833112
qm7_203,-229.493079639917
qm7_2030,-289.403009622615
qm7_2031,-272.142266582195
qm7_2032,-289.404739610785
qm7_2033,-288.153321982058
qm7_2034,-306.634531998703
qm7_2035,-304.217413928657
qm7_2036,-302.988829861183
qm7_2037,-301.734285815783
qm7_2038,-305.406031596366
qm7_2039,-304.148205344119
qm7_204,-233.222733484728
qm7_2040,-305.405633494705
qm7_2041,-305.407914534703
qm7_2042,-270.916618913222
qm7_2043,-304.145586246455
qm7_2044,-289.40251534829
qm7_2045,-288.146592283871
qm7_2046,-288.15048371854
qm7_2047,-286.893573733
qm7_2048,-289.402593306302
qm7_2049,-288.149396447614
qm7_205,-197.383495764696
qm7_2050,-289.404772271249
qm7_2051,-288.15156587055
qm7_2052,-289.400074646818
qm7_2053,-269.673727792687
qm7_2054,-273.394626645618
qm7_2055,-288.147277692245
qm7_2056,-286.88840606709
qm7_2057,-288.150636661835
qm7_2058,-286.895216374478
qm7_2059,-289.411331168665
qm7_206,-230.782182818352
qm7_2060,-288.155955730622
qm7_2061,-289.409576155256
qm7_2062,-288.15480968747
qm7_2063,-288.161048419475
qm7_2064,-286.912784765075
qm7_2065,-273.398232846685
qm7_2066,-290.632582754681
qm7_2067,-289.381353825154
qm7_2068,-307.872091194636
qm7_2069,-301.79995207786
qm7_207,-231.993459673588
qm7_2070,-300.544178799259
qm7_2071,-303.035035265828
qm7_2072,-303.020726676552
qm7_2073,-301.76794499875
qm7_2074,-303.021959421572
qm7_2075,-306.642567097359
qm7_2076,-273.401527203295
qm7_2077,-306.645399590535
qm7_2078,-305.392601680063
qm7_2079,-306.626724436205
qm7_208,-230.793958705811
qm7_2080,-302.931014722462
qm7_2081,-304.207907709145
qm7_2082,-302.980062998062
qm7_2083,-301.766155323001
qm7_2084,-306.642059475517
qm7_2085,-305.390583064097
qm7_2086,-306.639334759334
qm7_2087,-273.398839482542
qm7_2088,-305.386268782527
qm7_2089,-317.836847743975
qm7_209,-231.994941569124
qm7_2090,-317.830236788844
qm7_2091,-306.633891538583
qm7_2092,-304.21074110045
qm7_2093,-306.63507819875
qm7_2094,-304.212741710948
qm7_2095,-306.64543820775
qm7_2096,-306.646282419042
qm7_2097,-305.395167972057
qm7_2098,-273.394496616557
qm7_2099,-306.633624321028
qm7_21,-174.149054794409
qm7_210,-230.794231462186
qm7_2100,-305.3793380173
qm7_2101,-319.026308303839
qm7_2102,-318.997857591886
qm7_2103,-318.965735035388
qm7_2104,-302.923752137954
qm7_2105,-318.993134422094
qm7_2106,-303.052764984386
qm7_2107,-305.47217156562
qm7_2108,-304.242036851563
qm7_2109,-273.400812517507
qm7_211,-233.225784294216
qm7_2110,-304.245524909434
qm7_2111,-305.446511082166
qm7_2112,-305.453059104327
qm7_2113,-305.439704402961
qm7_2114,-305.451538242727
qm7_2115,-302.975038329545
qm7_2116,-304.192388346842
qm7_2117,-304.230592589028
qm7_2118,-302.974484691642
qm7_2119,-304.222544640205
qm7_212,-233.233509742454
qm7_2120,-272.141992370657
qm7_2121,-302.967735106009
qm7_2122,-302.971891653572
qm7_2123,-301.721586068125
qm7_2124,-305.449639420168
qm7_2125,-304.197784041914
qm7_2126,-319.046466538487
qm7_2127,-320.263440507644
qm7_2128,-319.043174485118
qm7_2129,-319.037442881536
qm7_213,-232.016993216531
qm7_2130,-317.7840277454
qm7_2131,-272.15131875973
qm7_2132,-320.273456743698
qm7_2133,-305.447959422184
qm7_2134,-303.00269768299
qm7_2135,-304.219372726917
qm7_2136,-304.222456075159
qm7_2137,-305.410825533878
qm7_2138,-305.406438610357
qm7_2139,-304.184174720772
qm7_214,-230.744044161658
qm7_2140,-302.930099046958
qm7_2141,-301.67782109715
qm7_2142,-273.397616653919
qm7_2143,-304.195401118348
qm7_2144,-302.939791614115
qm7_2145,-304.186635564356
qm7_2146,-302.930805538523
qm7_2147,-302.937454011016
qm7_2148,-301.688175441834
qm7_2149,-305.406034222201
qm7_215,-229.536674438435
qm7_2150,-304.15452356643
qm7_2151,-308.012231888145
qm7_2152,-308.041182970827
qm7_2153,-273.397566284197
qm7_2154,-307.982355263448
qm7_2155,-308.063746994551
qm7_2156,-308.003771106077
qm7_2157,-343.838799268544
qm7_2158,-343.866644072385
qm7_2159,-343.89911214723
qm7_216,-193.730531474101
qm7_2160,-307.909695040574
qm7_2161,-343.808716589867
qm7_2162,-308.039176719219
qm7_2163,-343.869552023153
qm7_2164,-272.15148023525
qm7_2165,-273.422425360179
qm7_2166,-309.229227832239
qm7_2167,-309.229306521395
qm7_2168,-309.223209630209
qm7_2169,-309.292066221055
qm7_217,-234.147030565107
qm7_2170,-309.259465340516
qm7_2171,-309.260982863366
qm7_2172,-309.296230541714
qm7_2173,-309.26843170909
qm7_2174,-309.227898574125
qm7_2175,-309.261944328618
qm7_2176,-269.659474943514
qm7_2177,-308.046448236952
qm7_2178,-345.098242040446
qm7_2179,-309.22414049682
qm7_218,-235.387955656164
qm7_2180,-306.81458310164
qm7_2181,-309.229595650503
qm7_2182,-308.052406427661
qm7_2183,-308.047944968921
qm7_2184,-345.105603071416
qm7_2185,-345.135915665991
qm7_2186,-345.044520459043
qm7_2187,-270.917636881622
qm7_2188,-309.235085099668
qm7_2189,-309.268370276508
qm7_219,-234.136739790463
qm7_2190,-308.035698082654
qm7_2191,-309.213009609207
qm7_2192,-307.9849250885
qm7_2193,-309.264792667676
qm7_2194,-308.054919931175
qm7_2195,-309.272075235937
qm7_2196,-310.493144259273
qm7_2197,-308.048254270255
qm7_2198,-270.916126512248
qm7_2199,-345.111081577698
qm7_22,-170.495629845576
qm7_220,-248.920305476622
qm7_2200,-309.232979183462
qm7_2201,-345.068202670079
qm7_2202,-307.991251529522
qm7_2203,-346.34070182881
qm7_2204,-309.263625882403
qm7_2205,-309.261344099758
qm7_2206,-345.090710394679
qm7_2207,-345.098901312083
qm7_2208,-309.264825436458
qm7_2209,-272.157457962319
qm7_221,-264.99445237567
qm7_2210,-345.100201861883
qm7_2211,-346.32580696991
qm7_2212,-345.10464872872
qm7_2213,-308.03957492678
qm7_2214,-345.065024767389
qm7_2215,-308.049772675835
qm7_2216,-345.133954416696
qm7_2217,-308.034548155657
qm7_2218,-345.054354149061
qm7_2219,-345.098183356351
qm7_222,-264.967954281052
qm7_2220,-270.902814822929
qm7_2221,-308.041053255017
qm7_2222,-308.04287539979
qm7_2223,-343.880343515905
qm7_2224,-345.124172878252
qm7_2225,-342.63313521835
qm7_2226,-343.887535944772
qm7_2227,-345.065540205833
qm7_2228,-309.263960391592
qm7_2229,-345.10088761666
qm7_223,-250.154113718242
qm7_2230,-345.09799052913
qm7_2231,-269.646184550126
qm7_2232,-345.10013293577
qm7_2233,-345.04875480751
qm7_2234,-308.045986680726
qm7_2235,-343.881713861425
qm7_2236,-308.038765969168
qm7_2237,-308.039737441975
qm7_2238,-343.900074722793
qm7_2239,-345.105582336887
qm7_224,-250.147695227462
qm7_2240,-343.879128875269
qm7_2241,-309.265624632429
qm7_2242,-269.662782641914
qm7_2243,-308.045513665443
qm7_2244,-345.100758541215
qm7_2245,-309.27470221581
qm7_2246,-308.043532762604
qm7_2247,-309.26361857622
qm7_2248,-309.260405332714
qm7_2249,-308.005366940026
qm7_225,-250.182313449983
qm7_2250,-309.262324073353
qm7_2251,-309.264071084588
qm7_2252,-309.257322053638
qm7_2253,-272.170178485096
qm7_2254,-345.108004364794
qm7_2255,-309.256297206801
qm7_2256,-309.261250019562
qm7_2257,-309.250559207816
qm7_2258,-309.267015035733
qm7_2259,-307.999775975828
qm7_226,-250.185347497951
qm7_2260,-308.04049061767
qm7_2261,-345.096732001624
qm7_2262,-309.231191528459
qm7_2263,-309.233251897105
qm7_2264,-270.915611418297
qm7_2265,-310.473457818492
qm7_2266,-310.475797287582
qm7_2267,-309.28260030979
qm7_2268,-309.264973746103
qm7_2269,-345.147361887102
qm7_227,-235.394380448543
qm7_2270,-309.233741913205
qm7_2271,-346.319777299163
qm7_2272,-345.129359096235
qm7_2273,-309.256470041049
qm7_2274,-308.020748359191
qm7_2275,-272.168653392294
qm7_2276,-273.427403067468
qm7_2277,-272.173509196466
qm7_2278,-308.003576950259
qm7_2279,-309.264061231456
qm7_228,-250.181189154598
qm7_2280,-308.042797636552
qm7_2281,-308.047439773286
qm7_2282,-309.267486284128
qm7_2283,-308.041951816207
qm7_2284,-308.042779846469
qm7_2285,-310.475994893636
qm7_2286,-310.473568355921
qm7_2287,-310.480250235258
qm7_2288,-270.913675519631
qm7_2289,-309.267762412136
qm7_229,-250.189964539559
qm7_2290,-310.474043822374
qm7_2291,-310.474883815698
qm7_2292,-309.27171313022
qm7_2293,-309.26969455356
qm7_2294,-310.486261092005
qm7_2295,-309.268924124298
qm7_2296,-309.268375305599
qm7_2297,-308.042448718038
qm7_2298,-306.809088948557
qm7_2299,-270.91871588771
qm7_23,-169.238560129103
qm7_230,-248.954720547189
qm7_2300,-308.039438961319
qm7_2301,-308.037082627721
qm7_2302,-310.508069862523
qm7_2303,-306.858449333758
qm7_2304,-306.858639888232
qm7_2305,-308.081559670858
qm7_2306,-309.284976536911
qm7_2307,-308.054255837811
qm7_2308,-306.850397259844
qm7_2309,-308.094592410134
qm7_231,-248.96358081854
qm7_2310,-269.670127114713
qm7_2311,-310.483875134787
qm7_2312,-309.282690295222
qm7_2313,-309.280130328434
qm7_2314,-308.080863196819
qm7_2315,-309.278276112172
qm7_2316,-308.088278879628
qm7_2317,-310.483311303453
qm7_2318,-309.281696790809
qm7_2319,-309.31183162389
qm7_232,-250.199271402094
qm7_2320,-308.089199607065
qm7_2321,-273.393023762341
qm7_2322,-310.503887780645
qm7_2323,-309.278474271876
qm7_2324,-308.045685305256
qm7_2325,-308.049084833912
qm7_2326,-308.056972193001
qm7_2327,-309.287811751901
qm7_2328,-308.059593756433
qm7_2329,-308.061008928607
qm7_233,-247.81367041722
qm7_2330,-308.062725210852
qm7_2331,-308.060187773558
qm7_2332,-272.142107316089
qm7_2333,-310.504299145952
qm7_2334,-309.281387956002
qm7_2335,-309.273514267267
qm7_2336,-309.28573782146
qm7_2337,-309.270259205849
qm7_2338,-309.281001074602
qm7_2339,-310.484015226671
qm7_234,-251.4306792299
qm7_2340,-309.285429923012
qm7_2341,-309.283867646874
qm7_2342,-310.506049349094
qm7_2343,-268.384822079251
qm7_2344,-310.503014348017
qm7_2345,-309.270661908463
qm7_2346,-308.07846413018
qm7_2347,-309.275972570187
qm7_2348,-309.276020306354
qm7_2349,-308.052910928258
qm7_235,-265.008350992721
qm7_2350,-308.060754005023
qm7_2351,-308.086237605366
qm7_2352,-309.285197287683
qm7_2353,-310.497843146638
qm7_2354,-269.661602524504
qm7_2355,-309.282043089723
qm7_2356,-310.478608764399
qm7_2357,-310.483123970796
qm7_2358,-310.474900283696
qm7_2359,-309.310948263954
qm7_236,-263.787443636853
qm7_2360,-310.505637720845
qm7_2361,-343.93539942521
qm7_2362,-343.948987699603
qm7_2363,-343.953602434227
qm7_2364,-345.15983431255
qm7_2365,-268.413370728072
qm7_2366,-346.315760233335
qm7_2367,-345.178569023285
qm7_2368,-309.241630992894
qm7_2369,-307.983283301708
qm7_237,-264.971689258554
qm7_2370,-309.242664398161
qm7_2371,-307.984459853232
qm7_2372,-345.106213523085
qm7_2373,-345.105778910703
qm7_2374,-308.085710424314
qm7_2375,-310.502449065609
qm7_2376,-270.891287025064
qm7_2377,-308.049347666978
qm7_2378,-308.060579502371
qm7_2379,-308.051384810289
qm7_238,-235.391494546863
qm7_2380,-309.283334659552
qm7_2381,-310.480547574087
qm7_2382,-309.279747476214
qm7_2383,-343.931413406429
qm7_2384,-342.720319160939
qm7_2385,-343.942364006333
qm7_2386,-343.954452424331
qm7_2387,-272.174378936513
qm7_2388,-274.632921478299
qm7_2389,-346.318656498587
qm7_239,-250.16611993592
qm7_2390,-345.151722106927
qm7_2391,-343.944208455114
qm7_2392,-345.124101701683
qm7_2393,-346.327489997964
qm7_2394,-345.121429562877
qm7_2395,-345.175283251395
qm7_2396,-310.501589738701
qm7_2397,-309.273311215708
qm7_2398,-306.84315081304
qm7_2399,-270.924209260449
qm7_24,-174.153136027611
qm7_240,-263.818402181233
qm7_2400,-306.863160390124
qm7_2401,-308.058454252956
qm7_2402,-309.276067451406
qm7_2403,-309.284067676261
qm7_2404,-308.095162766756
qm7_2405,-306.850655782486
qm7_2406,-309.284182720899
qm7_2407,-308.052659610475
qm7_2408,-308.055502301783
qm7_2409,-309.27299100938
qm7_241,-267.430537185346
qm7_2410,-274.634015698186
qm7_2411,-310.473266263855
qm7_2412,-308.055809689174
qm7_2413,-308.086931120739
qm7_2414,-309.277543800489
qm7_2415,-309.280660286374
qm7_2416,-343.927167304584
qm7_2417,-346.341991880282
qm7_2418,-345.116132712986
qm7_2419,-343.916982525344
qm7_242,-263.82497506497
qm7_2420,-345.124211267678
qm7_2421,-273.410534161538
qm7_2422,-345.121050408707
qm7_2423,-345.127664704523
qm7_2424,-346.342996386823
qm7_2425,-346.315767001339
qm7_2426,-345.143945267439
qm7_2427,-346.34534792155
qm7_2428,-343.954246051403
qm7_2429,-309.234827997008
qm7_243,-266.23331494677
qm7_2430,-345.070670550387
qm7_2431,-310.480469537269
qm7_2432,-272.163061249911
qm7_2433,-309.231769901187
qm7_2434,-307.980112843656
qm7_2435,-310.477394672285
qm7_2436,-309.241770093886
qm7_2437,-307.991061682154
qm7_2438,-310.478384690431
qm7_2439,-309.238197284063
qm7_244,-264.951946418701
qm7_2440,-307.980213420737
qm7_2441,-346.315070855813
qm7_2442,-346.317195925007
qm7_2443,-273.401842038614
qm7_2444,-345.099523185109
qm7_2445,-346.315305040708
qm7_2446,-346.322008499758
qm7_2447,-345.112873648569
qm7_2448,-345.101332458391
qm7_2449,-309.258377537945
qm7_245,-266.205437975473
qm7_2450,-308.03121809128
qm7_2451,-308.042797489883
qm7_2452,-308.081842734834
qm7_2453,-310.498740416525
qm7_2454,-272.148986871806
qm7_2455,-308.035757291138
qm7_2456,-308.056065904483
qm7_2457,-309.276162456363
qm7_2458,-309.266245405754
qm7_2459,-343.923652673089
qm7_246,-266.156731432697
qm7_2460,-346.340280289807
qm7_2461,-343.907340532515
qm7_2462,-345.122752987296
qm7_2463,-346.322934664306
qm7_2464,-345.11941264564
qm7_2465,-269.666764285808
qm7_2466,-346.315277328945
qm7_2467,-346.324105536915
qm7_2468,-345.123470129307
qm7_2469,-345.140691033684
qm7_247,-250.178526391836
qm7_2470,-308.085461482309
qm7_2471,-308.047090959829
qm7_2472,-308.044877613635
qm7_2473,-308.045603264305
qm7_2474,-309.283716225899
qm7_2475,-308.0598983825
qm7_2476,-273.415404500672
qm7_2477,-308.055571980909
qm7_2478,-308.051299302441
qm7_2479,-309.273628549256
qm7_248,-250.185481848357
qm7_2480,-310.476182812349
qm7_2481,-309.281594252185
qm7_2482,-309.279671583967
qm7_2483,-310.501584104827
qm7_2484,-309.281113534605
qm7_2485,-309.271751427475
qm7_2486,-346.333913329799
qm7_2487,-272.186658708614
qm7_2488,-345.104848133009
qm7_2489,-343.885085652789
qm7_249,-235.392225090223
qm7_2490,-345.11851585804
qm7_2491,-343.884090090012
qm7_2492,-346.347512651697
qm7_2493,-345.119933148037
qm7_2494,-346.316096637638
qm7_2495,-345.116929950131
qm7_2496,-346.3475824774
qm7_2497,-343.931047930907
qm7_2498,-270.931082214625
qm7_2499,-274.633046080153
qm7_25,-171.730863711833
qm7_250,-266.19686468517
qm7_2500,-346.342396406551
qm7_2501,-345.105862377578
qm7_2502,-343.94010715323
qm7_2503,-345.119965579145
qm7_2504,-343.948763551002
qm7_2505,-346.308903350086
qm7_2506,-345.174352439753
qm7_2507,-309.239252136111
qm7_2508,-345.071103667043
qm7_2509,-309.244138551507
qm7_251,-264.976937086878
qm7_2510,-272.176614735071
